"","prim_key","car1","car3","car5","RoA","log_total_asset","SUE_earcalldate","leverage","GVKEY","fyear_qtr","cogs_growth_last_year_qtr","sales_growth_last_year_qtr","cash_ratio","debt_assets","debt_capital","cogs_growth_last_qtr","sales_growth_last_qtr","doc_tot_toks_num_pr","doc_tot_toks_num_qna","doc_sents_num_pr","doc_sents_num_qna","ebitda","workingcap","oper_lev","quick_ratio","curr_ratio","cash_conversion","inv_turn","asset_turn","doc_wl_sents_num_pr","doc_wl_sents_num_qna","filt_wl_toks_pr","filt_wl_toks_qna","doc_wl_senti_mean_pr","doc_wl_senti_std_pr","doc_wl_lex_vol_pr","doc_wl_ttr_pr","doc_wl_mtld_pr","doc_wl_senti_mean_qna","doc_wl_senti_std_qna","doc_wl_lex_vol_qna","doc_wl_ttr_qna","doc_wl_mtld_qna","doc_senti_pr","doc_senti_qna","fogIndex_pr","fogIndex_qna"
"675","GV_024216_2009Q1",0.101275139,0.063059218,0.178702161,0.00708328346825511,1.43333275215376,-0.0586884574771953,0.00545314299896362,"GV_024216","2009Q1",-0.233631484794275,-0.21308684018487,0.64,0.787,0.829,-0.185241536705972,-0.0877044557247603,3332,4826,131,221,1009,2688,101.09375,1.303,1.414,34.987,21.567,0.465,11,5,18,8,0.553372727272727,0.35747615050772,286,0.538461538461538,86.1666666666667,0.168122935779817,0.298277283261431,2525,0.247128712871287,106.059131025636,0.123,0.072,15.99,10.8
"676","GV_024216_2011Q1",-0.009925494,-0.046015311,-0.022317191,-0.00675913107817825,1.52214529562322,0.024020804942668,0.00126487521440143,"GV_024216","2011Q1",0.0720180045011253,0.0602040816326531,0.668,0.736,0.773,0.0530582166543847,0.0259195260429524,3260,2529,136,113,1203,1195,-377.8181818,1.097,1.171,27.211,19.769,0.416,12,5,21,7,0.357609090909091,0.294768456435031,327,0.565749235474006,100.913946587537,0.179570175438597,0.250153539254903,1385,0.305415162454874,92.7455357142857,0.09,0.066,16.91,14.56
"677","GV_024216_2012Q1",0.005571582,-0.006063366,0.029370151,0.0308632744021114,1.58990341804134,0.308300652706124,0.00263265887167094,"GV_024216","2012Q1",0.229531140657803,0.0806063522617902,0.585,0.764,0.788,-0.374064837905237,0.0736313650490079,4143,5150,177,246,NA,1581,45.82653061,0.999,1.093,22.409,17.132,0.402,18,7,40,8,0.3247,0.39722285047713,503,0.516898608349901,110.025662537547,0.143261739130435,0.268519333677023,2620,0.245419847328244,91.1071746296842,0.111,0.073,15.53,16.82
"678","GV_024216_2014Q1",-0.013906706,-0.02314942,-0.011062531,-0.139082305969498,1.52899309723344,-0.0868183243023199,0.00675938974850366,"GV_024216","2014Q1",0.029296875,0.0269879518072289,0.383,0.808,0.839,0.122072391767211,0.121578947368421,4282,7629,189,392,1049,149,7.583629893,0.922,1.011,8.847,15.672,0.386,18,21,33,29,0.302566666666667,0.339903323625652,393,0.544529262086514,108.132098095505,0.180385405405405,0.329243295222369,3882,0.209170530654302,85.6791975604471,0.079,0.087,14.29,11.34
"679","GV_024216_2015Q1",0.006688889,-0.011182064,0.023448714,-0.0409279976992916,1.48452225397852,0.0687484642392457,0.00663378705762785,"GV_024216","2015Q1",-0.133776091081594,-0.118254340685124,0.367,0.807,0.846,-0.120988446726573,-0.090513068731849,4096,4931,166,224,964,1060,-3.878224974,1.018,1.118,13.544,18.463,0.432,16,13,32,18,0.4089375,0.371747523416991,402,0.509950248756219,110.555216614206,0.288044881889764,0.300259647085721,2909,0.237538673083534,94.7159789991649,0.124,0.107,16.3,16.59
"680","GV_024216_2016Q1",0.018210511,0.012776943,-0.001918472,-0.0470713860291681,1.46724510325136,-0.0470147397835985,0.00991510271571334,"GV_024216","2016Q1",-0.0974808324205915,-0.129590207557211,0.306,0.811,0.867,0.10455764075067,0.0161540851196024,4507,5956,203,300,751,375,65.42,0.891,0.988,24.586,15.888,0.392,19,6,35,10,0.467468421052632,0.398128192717192,472,0.527542372881356,93.2631885457136,0.224982575757576,0.310055036113379,2809,0.244215023139907,95.1293909119598,0.105,0.097,15.68,15.48
"681","GV_024216_2017Q1",0.018316809,0.014440302,0.001141981,-0.124639740166451,1.46094647957821,-0.345056613722963,0.0108300361878427,"GV_024216","2017Q1",-0.298948220064725,-0.210944665239988,0.405,0.82,0.886,-0.329074719318622,-0.271726862302483,3804,4592,173,253,794,1158,6.63496144,1.097,1.216,28.7,15.329,0.372,16,8,45,7,0.444575,0.319239025392155,483,0.496894409937888,100.052257254012,0.1947515625,0.295922838416963,2344,0.251706484641638,90.4745040376911,0.12,0.095,18.79,14.56
"682","GV_024216_2018Q1",-0.03443609,-0.025067853,-0.019944822,0.287894517413953,1.39368671287924,1.14298504417216,0.00929104445659653,"GV_024216","2018Q1",0.0542412002308136,0.0616040294459512,0.356,0.815,0.882,0.0785123966942149,0.0367007188800605,3716,6322,172,333,857,562,-5.083487941,0.968,1.061,20.15,11.753,0.304,23,10,44,20,0.421639130434783,0.37329910471501,618,0.47411003236246,115.867308330568,0.253810638297872,0.285956380215616,3049,0.223023942276156,81.2204572125733,0.086,0.122,15.71,13.57
"683","GV_024216_2019Q1",0.0019430128,-0.0335692914,-0.0432674382999998,-0.024472237501335,1.40972539174494,-0.415548052175656,0.00932428667559865,"GV_024216","2019Q1",-0.00492610837438424,-0.0328467153284672,0.511,0.801,0.865,0.0418338108882522,0.0106788710907704,3196,4486,151,239,786,1498,2.789473684,1.009,1.14,17.436,12.564,0.327,19,2,38,1,0.522594736842105,0.281303688157052,470,0.529787234042553,101.35989010989,0.192702830188679,0.267774884649507,2329,0.267926148561614,99.151268115942,0.102,0.088,16.16,13.87
"684","GV_024216_2009Q2",0.064453185,0.050086053,0.052457244,0.0421368860856488,1.47546642484752,-0.758234715217721,0.00494119560216751,"GV_024216","2009Q2",-0.213657162970785,-0.202375181774115,0.628,0.784,0.828,0.0429505135387488,0.0173106646058733,5243,3823,191,163,971,2625,1.275581395,1.411,1.52,39.175,18.846,0.422,18,10,29,14,0.4139,0.24903704189396,442,0.475113122171946,82.1452830188679,0.184611494252874,0.335355492541831,2098,0.276930409914204,87.9545497668872,0.07,0.071,14.64,12.51
"685","GV_024216_2010Q2",0.049278547,0.021621429,0.049082728,-0.0447214434696596,1.52506497004138,-0.192504529473294,0.00145418751998905,"GV_024216","2010Q2",0.165174574753805,0.175022789425706,0.713,0.759,0.803,-0.0236309077269317,-0.0135204081632653,4597,5810,170,219,1163,3200,-3.274343776,1.34,1.431,11.631,17.392,0.37,20,5,54,8,0.442355,0.343560852611831,618,0.457928802588997,101.594986136123,0.313718181818182,0.353382045820936,3670,0.199455040871935,70.0267817243393,0.123,0.113,16.31,18.06
"686","GV_024216_2011Q2",-0.069222993,-0.091526711,-0.071782066,-0.0343747902556996,1.55244290337502,0.0319219478312424,0.00184256126482463,"GV_024216","2011Q2",0.200922013061852,0.146883889319886,0.656,0.738,0.771,0.0937718684394682,0.0671318575553417,3918,4189,164,201,1212,2980,2.077283372,1.211,1.294,27.211,18.207,0.393,15,6,28,4,0.232326666666667,0.333887633935787,297,0.575757575757576,104.641025641026,0.188038235294118,0.323892314351336,2241,0.273538598839804,94.2022684310019,0.086,0.089,14.52,13.82
"687","GV_024216_2012Q2",-0.078018872,-0.044142867,-0.023222949,-0.0497326150034912,1.55401771086189,-0.330255172832552,0.00292851042793148,"GV_024216","2012Q2",0.0188739603326935,-0.128297632468997,0.516,0.771,0.794,-0.0936254980079681,-0.13916722333556,4825,6143,202,306,NA,1278,-1.441461596,1.17,1.265,22.409,17.132,0.396,24,17,50,21,0.442941666666667,0.336623214623098,681,0.434654919236417,94.1244011901637,0.198666242038217,0.307878596943112,3359,0.220601369455195,77.3453693779707,0.093,0.098,16.26,12.81
"688","GV_024216_2013Q2",0.026553932,0.031168123,0.039927741,-0.0342152566936141,1.5270178623494,0.0252920878875147,0.00508848631370785,"GV_024216","2013Q2",-0.14850863422292,0.020434557682359,0.418,0.813,0.84,-0.1171875,-0.0493975903614458,4195,6039,196,279,1180,-463,-2.096174283,0.982,1.079,11.476,16.707,0.397,25,6,56,8,0.369064,0.379413817486923,594,0.51010101010101,99.6380457380458,0.225907142857143,0.318342089753415,3012,0.233067729083665,92.4892664922991,0.068,0.105,15.18,17.87
"689","GV_024216_2014Q2",0.01146259,-0.013880367,0.000507638,-0.04786810600416,1.50639955976975,-0.0354114255598614,0.00684354586898021,"GV_024216","2014Q2",0.169985250737463,0.0927756653992395,0.381,0.808,0.843,0.00347881087919039,0.0114969497888315,5344,6285,225,335,1086,740,-2.799350649,0.911,1,2.008,16.084,0.392,29,21,50,28,0.390120689655172,0.339770919023087,718,0.488857938718663,116.50422832981,0.153282634730539,0.295258934345921,3186,0.236346516007533,92.5214465450001,0.087,0.082,15.83,11.65
"690","GV_024216_2015Q2",-0.020497494,0.014121859,0.007555592,-0.0780514552699341,1.49356341973934,-0.0621379361039116,0.00736579091595329,"GV_024216","2015Q2",-0.179955877718248,-0.174437485502204,0.345,0.806,0.847,-0.0500182548375319,-0.0529536987759446,4371,6919,173,385,907,952,6.063032368,1.021,1.126,18.554,17.329,0.428,18,13,50,14,0.572527777777778,0.298035958757359,512,0.45703125,81.9042571622414,0.228121764705882,0.299345183282217,3179,0.244731047499214,104.098790350334,0.118,0.111,16.91,12.14
"691","GV_024216_2016Q2",-0.026860767,-0.003884442,-0.011833242,-0.360444556241723,1.4684266178927,-0.263678727793854,0.0125664971304164,"GV_024216","2016Q2",-0.0933897002305919,-0.0927226749086822,0.321,0.817,0.876,-0.0457119741100324,-0.0128401100580862,4127,5125,177,252,823,1165,43.63513514,0.969,1.072,30.289,14.322,0.364,15,16,32,21,0.47396,0.359230065159204,391,0.560102301790281,109.995979808842,0.200485585585586,0.3020590766561,2495,0.272144288577154,93.3383639567464,0.115,0.103,16.17,13.7
"692","GV_024216_2017Q2",0.018051426,0.020546438,0.009803762,-0.08443322280974,1.4603161357569,0.431944508307198,0.0110143617959024,"GV_024216","2017Q2",-0.279779567613396,-0.190771136574791,0.411,0.817,0.884,-0.0196191575302943,0.0123982952344053,3318,6432,152,355,865,-93,-67,1.11,1.225,25.325,14.395,0.352,18,13,39,19,0.398266666666667,0.349880393008475,414,0.495169082125604,94.4461325966851,0.227544736842105,0.296908427872387,3081,0.229146381045115,97.9810446965151,0.107,0.109,14.8,14.25
"693","GV_024216_2018Q2",0.01298313,0.008266126,0.010417189,0.0573536268087495,1.39412108545509,0.010916172852462,0.00869579991100522,"GV_024216","2018Q2",-0.0117716303708064,-0.0290853425181783,0.4,0.812,0.878,-0.0810071154898741,-0.0740875912408759,3005,6574,156,364,823,1293,105.7083333,0.931,1.032,12.319,11.5,0.303,13,11,17,23,0.479946153846154,0.212431010822277,248,0.600806451612903,101.431987482668,0.195316022099448,0.290880671634874,3417,0.212759730757975,97.1830537494069,0.074,0.105,13.93,14.6
"694","GV_024216_2009Q3",0.001785488,-0.026837973,-0.038026193,-0.0223566963013205,1.50382153921691,-0.00942413242281565,0.00473121357634096,"GV_024216","2009Q3",-0.219890216338392,-0.154433896735355,0.612,0.783,0.827,0.081468218442256,0.109693102400486,2499,7456,99,267,1155,2490,1.981551818,1.399,1.509,39.822,17.959,0.401,10,15,20,25,0.5866,0.288526124370817,259,0.583011583011583,116.912519440124,0.334684810126582,0.367341763876017,4446,0.176113360323887,84.1170168340755,0.087,0.119,16.54,16.08
"695","GV_024216_2010Q3",-0.044036123,-0.048937883,-0.045911021,-0.0601401256487199,1.54049586662952,-0.221709656926371,0.00135038217039736,"GV_024216","2010Q3",0.130380794701987,0.092552026286966,0.737,0.749,0.793,0.0491740299654245,0.0318076027928627,5007,8260,202,401,1161,2739,3.697868397,1.35,1.437,41.763,18.24,0.377,18,6,43,12,0.339361111111111,0.372606592942979,537,0.491620111731844,112.060745096443,0.247222352941176,0.369928659003094,4370,0.192448512585812,90.7395380242552,0.091,0.113,16.24,18.51
"696","GV_024216_2011Q3",0.036805843,0.038036075,0.041293633,-0.173155401924565,1.52769624341879,-0.311954389863675,0.00244551678996236,"GV_024216","2011Q3",0,0.0398496240601504,0.656,0.742,0.771,NA,-0.0644870349492672,3573,4467,147,236,NA,2826,-2.368150685,1.194,1.278,27.211,18.294,0.402,20,10,43,17,0.393725,0.328165410594301,533,0.454033771106942,92.3308006535948,0.154783495145631,0.293275536005028,2111,0.270487920416864,84.3371774758877,0.089,0.076,15.48,13.29
"697","GV_024216_2012Q3",0.00367373,-0.029680096,-0.028960356,-0.83435740407569,1.53448026103041,-4.69903532072965,0.00615015020664659,"GV_024216","2012Q3",0,0.0457941672692215,0.457,0.784,0.808,0.0646781789638932,0.122348680807036,4917,6980,211,345,NA,1158,-3.114860014,1.11,1.211,22.409,17.132,0.383,21,11,43,14,0.494552380952381,0.267150997787857,592,0.451013513513513,102.622641509434,0.174712765957447,0.294272706333783,2998,0.229152768512342,76.4515094167512,0.089,0.08,15.62,12.39
"698","GV_024216_2013Q3",0.016414356,0.058943195,0.052911935,-0.0793295331896187,1.53296672289322,0.967812984442305,0.00492788355262609,"GV_024216","2013Q3",-0.189619581244471,-0.079050472459092,0.412,0.812,0.836,0.0132743362831858,0.0129277566539924,4747,6346,195,283,1195,242,9.652173913,0.932,1.024,4.547,16.435,0.403,18,10,43,20,0.467194444444445,0.303960919454386,443,0.534988713318284,120.547774767802,0.273968148148148,0.341743119388716,3237,0.223354958294717,88.1829063719927,0.094,0.095,15.71,15.07
"699","GV_024216_2014Q3",-0.032732023,-0.051298641,-0.001018374,0.126344722236114,1.49963076332545,0.0855171422620747,0.00594976641835777,"GV_024216","2014Q3",0.223435225618632,0.111361361361361,0.369,0.808,0.847,0.0595650803655846,0.0301554163767107,5110,6550,222,328,1034,814,-9.868888889,0.948,1.04,7.737,17.05,0.404,23,17,43,29,0.451252173913044,0.335762078736993,603,0.497512437810945,123.159444597559,0.224700621118012,0.299930687721533,3318,0.226341169379144,87.6807955002009,0.103,0.092,16.72,12.71
"700","GV_024216_2015Q3",-0.063956332,-0.085733758,-0.101415877,-0.0194458117538124,1.46884118335771,-0.176953880514065,0.00840920635106625,"GV_024216","2015Q3",-0.234384295062463,-0.20693537491556,0.329,0.807,0.852,-0.01076095311299,-0.0103961787018826,3366,7691,140,380,903,686,-2.223484848,1.028,1.134,21.705,16.393,0.411,12,12,25,25,0.527008333333333,0.346244625710398,323,0.520123839009288,78.4080626450116,0.221598918918919,0.31166717075257,4041,0.204157386785449,85.5122108314917,0.093,0.097,17.69,15.83
"701","GV_024216_2016Q3",0.064101177,0.003281534,-0.056108967,-0.0222822335569888,1.47056011191974,-0.030266444914604,0.0118743838221299,"GV_024216","2016Q3",-0.00427350427350427,0.0056785917092561,0.331,0.821,0.882,0.0864773208986859,0.096934035305048,4432,5902,181,327,939,1581,26.43283582,0.979,1.082,30.14,14.382,0.359,18,7,42,15,0.524261111111111,0.26187953705493,448,0.542410714285714,115.486934998381,0.197732876712329,0.310599932302231,2809,0.237451050195799,87.9874853161042,0.127,0.1,16.12,14.87
"702","GV_024216_2017Q3",-0.017209388,-0.016985424,-0.055076777,-0.0375570946349217,1.49737230972155,-0.0854368546933005,0.0111148997454607,"GV_024216","2017Q3",-0.317596566523605,-0.239695087521174,0.401,0.815,0.883,0.0294290759270159,0.0306161500191351,4302,5863,195,318,892,-76,1.138689218,1.055,1.167,23.387,13.482,0.336,18,14,37,22,0.383744444444444,0.341474860365207,407,0.538083538083538,91.3527131782946,0.207648275862069,0.316673960026417,2893,0.238506740407881,98.7688019243402,0.104,0.107,14.45,13.35
"703","GV_024216_2018Q3",0.037058465,0.037867585,0.038128431,-0.0528983052142174,1.39216388445011,-0.072216617826738,0.00856977948195756,"GV_024216","2018Q3",0.0909090909090909,0.0534719643520238,0.438,0.808,0.873,0.136390708755211,0.118249901458415,3718,6002,170,303,886,968,-26.26851852,0.99,1.099,7.866,11.709,0.31,20,9,40,13,0.506365,0.373444293422023,535,0.504672897196262,130.748429084381,0.218359731543624,0.319674933482788,3080,0.226948051948052,91.5907823716633,0.108,0.108,14.95,12.96
"704","GV_024216_2007Q4",-0.0632068979,-0.1006194483,-0.0724283004999999,-0.10769385045409,1.42677904204028,NA,0.00817597539225057,"GV_024216","2007Q4",0.199162401116799,0.245506951508986,0.709,0.814,0.858,0.07375,0.054247990815155,8703,2800,318,128,978,2854,3.330009066,1.229,1.32,30.212,15.538,0.398,44,4,105,8,0.411959090909091,0.381144746549667,1399,0.348820586132952,89.2675872093023,0.392720833333333,0.412846519293681,1603,0.287585776668746,81.0572352533717,0.106,0.141,16.55,18.53
"705","GV_024216_2009Q4",-0.067919041,-0.055215215,-0.071362794,-0.13524482366821,1.50792307967307,0.0680659561788604,0.00465910705076008,"GV_024216","2009Q4",0.0193990110308102,0.0648618161308517,0.584,0.774,0.819,0.109271523178808,0.0339539978094195,4980,6238,187,238,1008,2166,13.7810219,1.362,1.466,39.753,16.891,0.375,23,5,48,7,0.513565217391304,0.413054336738902,566,0.485865724381626,107.67265625,0.248241134751773,0.369892874660242,3777,0.189833200953137,84.5258990852199,0.101,0.076,15.07,16.98
"706","GV_024216_2010Q4",0.050081614,0.045267198,0.030259846,-0.317133049023738,1.5223054532234,0.0639998987383048,0.00171354562104561,"GV_024216","2010Q4",0.0126865671641791,0.0728283898305085,0.602,0.741,0.771,-0.00622482607103625,0.0152882205513784,4338,6109,186,271,1224,1381,-3.192277384,1.348,1.434,41.763,18.526,0.38,29,13,65,23,0.471468965517241,0.371195264462797,733,0.447476125511596,113.301494970095,0.236131007751938,0.31624974649161,3242,0.225169648365207,88.6714235868795,0.136,0.082,15.69,14.79
"707","GV_024216_2011Q4",-0.029465309,-0.027153993,-0.030335249,-0.199939605873034,1.58862988131066,-0.0107005284999352,0.00353161017234754,"GV_024216","2011Q4",1.06853352984525,0.0325845470254258,0.42,0.784,0.805,NA,0.00819474572186069,4666,5901,187,296,2519,782,0.94,1.194,1.279,27.211,19.769,0.408,21,14,54,16,0.5344,0.194554085025219,600,0.475,89.7510373443983,0.215294214876033,0.351250972073986,2812,0.233997155049787,84.8947969935548,0.095,0.089,16.64,12.63
"708","GV_024216_2012Q4",0.046742688,0.069310049,0.079269487,-0.0324232814488261,1.54120122640656,0.0161390916602698,0.00567464664827787,"GV_024216","2012Q4",-0.377983612397577,0.0454219459717906,0.411,0.819,0.84,0.0297847242701268,0.00783590689098871,5498,5822,246,297,NA,146,9.225738397,1.051,1.155,29.37,19.569,0.386,31,10,59,17,0.335503225806452,0.400288449732499,807,0.422552664188352,114.549254099553,0.189148091603053,0.28088553659704,2731,0.252654705236177,81.5828395163424,0.113,0.096,15.43,13.64
"709","GV_024216_2013Q4",-0.039592961,-0.051520659,-0.070294157,-0.209222111159946,1.52084787298677,-0.165770133760333,0.00612044948468663,"GV_024216","2013Q4",-0.193012600229095,-0.131031328607363,0.38,0.809,0.843,0.0254730713245997,-0.049049049049049,5263,7071,225,337,922,86,-4.52920143,0.908,0.997,1.629,16.043,0.395,23,17,41,12,0.530534782608696,0.317456314258278,669,0.464872944693572,109.820777176035,0.183162987012987,0.320481445620644,3709,0.214073874359666,85.5930264551415,0.105,0.072,16.66,11.56
"710","GV_024216_2014Q4",0.071237133,0.089646823,0.068838932,-0.0114109954645356,1.49937352407341,0.14781402388534,0.0061722077160859,"GV_024216","2014Q4",0.105748757984386,0.0873684210526316,0.362,0.81,0.844,-0.0731707317073171,-0.069578923665841,4981,6139,203,288,977,829,-243.0588235,0.965,1.061,10.842,17.739,0.421,16,6,32,9,0.5451375,0.251410959387215,514,0.529182879377432,114.573034545296,0.253081884057971,0.321030208969307,3086,0.239144523655217,89.8475765447283,0.061,0.097,19.45,9.64
"711","GV_024216_2015Q4",0.014167327,-0.002171232,0.037601464,-0.156056610765056,1.46644544043149,-0.347070947866221,0.0103659301257834,"GV_024216","2015Q4",-0.281771501925546,-0.220958373668925,0.294,0.818,0.877,-0.130536130536131,-0.08603066439523,4506,5475,199,283,935,-84,-21.46,1.027,1.132,24.239,15.686,0.393,26,2,53,2,0.531903846153846,0.254573105383533,735,0.46530612244898,110.568680141119,0.219933884297521,0.359894849818138,2471,0.246863617968434,91.8678723563647,0.072,0.093,17.09,14.25
"712","GV_024216_2016Q4",-0.017548429,-0.014343738,-0.017571988,-0.612617779618495,1.45462884492584,-0.208832251767239,0.0121076313049667,"GV_024216","2016Q4",0.154155495978552,0.100963031997515,0.452,0.821,0.888,0.00780335544284042,0.000564652738565782,5355,5521,223,304,902,1139,-3.583417594,1.015,1.119,29.829,14.544,0.359,26,5,59,7,0.454534615384615,0.365871160866563,719,0.425591098748262,110.62761935406,0.293967592592593,0.345988174620648,2099,0.262982372558361,101.125721935637,0.121,0.122,16.42,13.76
"713","GV_024216_2017Q4",0.049387425,0.063778079,0.04541592,-0.884159749868835,1.40336572796874,-1.15476508724168,0.0139978691140076,"GV_024216","2017Q4",-0.344173441734417,-0.254232505643341,0.273,0.828,0.896,-0.0314465408805031,-0.0185666542888971,4218,5605,189,299,898,370,-0.461901433,0.981,1.09,18.521,12.093,0.309,14,7,30,16,0.285421428571429,0.344515845741575,385,0.532467532467532,109.946419299386,0.272142635658915,0.323968753743897,2564,0.24804992199688,103.783457184105,0.08,0.123,16.41,15.24
